UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2020,M16879,M,298.7,308.5,1660,-0.6708083888376544,50,0,0,0,0,0,0
2021,H31434,H,298.7,308.4,1560,0.2220097679275974,53,0,0,0,0,0,0
2022,L49201,L,298.7,308.5,1480,0.6934980080171117,58,0,0,0,0,0,0
2023,L49202,L,298.7,308.4,1373,1.4258095298582731,60,0,0,0,0,0,0
2024,L49203,L,298.7,308.5,1444,-1.5335315515546384,62,0,0,0,0,0,0
2025,M16884,M,298.7,308.6,1722,-0.008718519775782523,64,0,0,0,0,0,0
2026,L49205,L,298.7,308.5,1469,1.2953978889824496,67,0,0,0,0,0,0
2027,M16886,M,298.7,308.5,1360,-1.4231832400443263,69,0,0,0,0,0,0
2028,L49207,L,298.7,308.4,1750,0.663403013968845,72,0,0,0,0,0,0
2029,M16888,M,298.7,308.3,1349,-0.48020675986529676,74,0,0,0,0,0,0
2030,L49209,L,298.7,308.5,1668,0.9543212897687582,77,0,0,0,0,0,0
2031,L49210,L,298.9,308.6,1400,2.2885326925752567,79,0,0,0,0,0,0
2032,L49211,L,298.8,308.6,1331,0.2220097679275974,81,0,0,0,0,0,0
2033,L49212,L,298.8,308.5,1444,0.7637196607964014,83,0,0,0,0,0,0
2034,H31447,H,298.8,308.5,1359,0.7436563314308898,85,0,0,0,0,0,0
2035,M16894,M,298.8,308.5,1425,-0.5805234066928531,90,0,0,0,0,0,0
2036,M16895,M,298.9,308.6,1469,-1.7241331805269953,93,0,0,0,0,0,0
2037,L49216,L,299.0,308.7,1892,-2.015051456326909,96,0,0,0,0,0,0
2038,H31451,H,299.0,308.7,1940,1.5261261766858294,98,0,0,0,0,0,0
2039,L49218,L,299.0,308.8,1405,-0.03881351382404913,103,0,0,0,0,0,0
2040,M16899,M,299.0,308.9,1449,-1.0419799820996123,105,0,0,0,0,0,0
2041,L49220,L,299.1,308.9,1686,-1.2827399344857475,108,0,0,0,0,0,0
2042,L49221,L,299.1,308.9,1680,1.2452395655686714,110,0,0,0,0,0,0
2043,M16902,M,299.1,308.9,1397,-0.9717583293203229,112,0,0,0,0,0,0
2044,M16903,M,299.2,309.0,1597,0.11166145641728534,115,0,0,0,0,0,0
2045,L49224,L,299.3,309.1,1470,-0.8714416824927665,118,0,0,0,0,0,0
2046,M16905,M,299.3,309.1,1703,0.5530547024585329,120,0,0,0,0,0,0
2047,L49226,L,299.3,309.1,1388,-1.5836898749684165,123,0,0,0,0,0,0
2048,L49227,L,299.3,309.2,1775,0.15178811514830773,125,0,0,0,0,0,0
2049,L49228,L,299.3,309.2,1465,-0.20935181343089515,127,0,0,0,0,0,0
2050,M16909,M,299.3,309.2,1586,-1.082106640830635,129,0,0,0,0,0,0
2051,M16910,M,299.5,309.3,1675,0.4427063909482209,132,0,0,0,0,0,0
2052,M16911,M,299.4,309.2,1470,0.04143980363799563,135,0,0,0,0,0,0
2053,L49232,L,299.5,309.3,1477,2.107962728285656,138,0,0,0,0,0,0
2054,L49233,L,299.5,309.3,1382,-1.021916652734101,140,0,0,0,0,0,0
2055,M16914,M,299.6,309.4,1605,-0.7109350475686768,142,0,0,0,0,0,0
2056,L49235,L,299.6,309.4,1643,1.4157778651755175,145,0,0,0,0,0,0
2057,L49236,L,299.5,309.3,1333,0.23204143261035248,147,0,0,0,0,0,0
2058,L49237,L,299.5,309.3,1520,-1.6037532043339278,149,0,0,0,0,0,0
2059,M16918,M,299.5,309.3,1902,0.4427063909482209,151,0,0,0,0,0,0
2060,H31473,H,299.5,309.4,1386,-1.2325816110719694,154,0,0,0,0,0,0
2061,L49240,L,299.6,309.5,1803,1.074701265961826,159,0,0,0,0,0,0
2062,L49241,L,299.7,309.6,1359,0.2721680913413756,161,0,0,0,0,0,0
2063,M16922,M,299.7,309.6,1477,1.3455562123962277,163,0,0,0,0,0,0
2064,L49243,L,299.7,309.6,1321,0.14175645046555194,166,0,0,0,0,0,0
2065,L49244,L,299.6,309.5,1453,0.5129280437275106,168,0,0,0,0,0,0
2066,L49245,L,299.7,309.6,1419,-0.37989011303774045,170,0,0,0,0,0,0
2067,L49246,L,299.7,309.6,1512,-0.31970012494120725,172,0,0,0,0,0,0
2068,L49247,L,299.7,309.6,1553,-0.08897183723782728,174,0,0,0,0,0,0
2069,M16928,M,299.7,309.6,1534,0.10162979173452956,176,0,0,0,0,0,0
2070,H31483,H,299.7,309.6,1553,0.9743846191342698,179,0,0,0,0,0,0
2071,L49250,L,299.7,309.5,1352,2.0076460814580996,184,0,0,0,0,0,0
2072,M16931,M,299.7,309.6,1313,-0.45011176581703016,186,0,0,0,0,0,0
2073,L49252,L,299.6,309.5,1570,-0.8915050118582778,189,0,0,0,0,0,1
2074,L49253,L,299.6,309.4,1677,-0.8513783531272554,191,0,0,0,0,0,0
2075,L49254,L,299.5,309.4,1602,1.8872661052650317,193,0,0,0,0,0,0
2076,L49255,L,299.5,309.4,1390,-0.399953442403252,195,1,0,0,0,1,0
2077,L49256,L,299.4,309.3,1544,-0.8814733471755224,197,0,0,0,0,0,0
2078,L49257,L,299.4,309.4,1701,-1.16235995829268,199,0,0,0,0,0,0
2079,M16938,M,299.4,309.3,1692,-0.20935181343089515,201,0,0,0,0,0,0
2080,M16939,M,299.3,309.3,1523,-2.466476367050912,204,0,0,0,0,0,0
2081,L49260,L,299.3,309.2,2280,0.7135613373826232,207,0,0,0,0,0,0
2082,M16941,M,299.4,309.3,1485,-0.38992177772049624,209,0,0,0,0,0,0
2083,H31496,H,299.4,309.2,1513,-1.1824232876581913,212,0,0,0,0,0,0
2084,H31497,H,299.4,309.3,1743,0.6232763552378227,0,0,0,0,0,0,0
2085,L49264,L,299.5,309.3,1442,0.6734346786516008,5,0,0,0,0,0,0
2086,L49265,L,299.5,309.3,1462,0.9743846191342698,7,0,0,0,0,0,0
2087,H31500,H,299.4,309.3,1439,-0.33976345430671806,9,0,0,0,0,0,0
2088,L49267,L,299.5,309.3,1577,0.6433396846033335,14,0,0,0,0,0,0
2089,L49268,L,299.6,309.4,1331,-1.7542281745752621,16,0,0,0,0,0,0
2090,L49269,L,299.5,309.3,1941,0.7336246667481341,18,0,0,0,0,0,0
2091,L49270,L,299.5,309.2,1393,0.21197810324484165,20,0,0,0,0,0,0
2092,L49271,L,299.4,309.2,1433,0.8239096488929353,22,0,0,0,0,0,0
2093,L49272,L,299.4,309.2,1444,-0.09900350192058306,24,0,0,0,0,0,0
2094,L49273,L,299.4,309.2,1564,0.3624530734861761,26,0,0,0,0,0,0
2095,L49274,L,299.4,309.3,1377,0.15178811514830773,28,0,0,0,0,0,0
2096,L49275,L,299.4,309.3,1525,1.6264428235133859,30,0,0,0,0,0,0
2097,M16956,M,299.5,309.4,1387,0.7536879961136456,32,0,0,0,0,0,0
2098,M16957,M,299.4,309.4,1326,1.9073294346305432,35,0,0,0,0,0,0
2099,L49278,L,299.4,309.3,1401,-0.8212833590789884,38,0,0,0,0,0,0
2100,L49279,L,299.4,309.3,1596,0.6032130258723112,40,0,0,0,0,0,0
2101,M16960,M,299.3,309.3,1471,-0.21938347811365091,42,0,0,0,0,0,0
2102,L49281,L,299.3,309.3,1528,2.208279375113212,45,0,0,0,0,0,0
2103,L49282,L,299.3,309.3,1325,0.6734346786516008,47,0,0,0,0,0,0
2104,M16963,M,299.3,309.1,1376,-0.4701750951825417,49,0,0,0,0,0,0
2105,M16964,M,299.3,309.1,1600,0.4025797322171985,52,0,0,0,0,0,0
2106,L49285,L,299.3,309.1,1495,-1.1422966289271685,55,0,0,0,0,0,0
2107,L49286,L,299.4,309.1,1645,0.7336246667481341,57,0,0,0,0,0,0
2108,M16967,M,299.4,309.1,1417,1.1750179127893825,59,0,0,0,0,0,0
2109,H31522,H,299.4,309.0,1415,0.3423897441206646,62,0,0,0,0,0,0
2110,M16969,M,299.3,309.0,1496,-0.5002700892308083,67,0,0,0,0,0,0
2111,H31524,H,299.3,309.0,1508,0.793814654844668,70,0,0,0,0,0,0
2112,L49291,L,299.4,309.0,1436,-1.7441965098925065,75,0,0,0,0,0,0
2113,L49292,L,299.5,309.1,1852,-1.7542281745752621,77,0,0,0,0,0,0
2114,L49293,L,299.5,309.1,1863,0.4126113968999543,79,0,0,0,0,0,0
2115,H31528,H,299.4,309.1,1373,0.7336246667481341,81,0,0,0,0,0,0
2116,L49295,L,299.4,309.0,1404,0.492864714361999,86,0,0,0,0,0,0
2117,M16976,M,299.4,309.0,1381,-1.0720749761478792,88,0,0,0,0,0,0
2118,H31531,H,299.4,308.9,1762,0.3022630853896422,91,0,0,0,0,0,0
2119,H31532,H,299.3,308.9,1429,-1.5335315515546384,96,0,0,0,0,0,0
2120,M16979,M,299.3,308.9,1858,-1.8746081507683297,101,0,0,0,0,0,0
2121,H31534,H,299.2,308.8,1908,-0.2595101368446733,104,0,0,0,0,0,0
2122,M16981,M,299.2,308.8,1503,-0.10903516660333884,109,0,0,0,0,0,0
2123,M16982,M,299.2,308.8,1523,-0.159193490017117,112,0,0,0,0,0,0
2124,L49303,L,299.3,309.0,1491,-0.08897183723782728,115,0,0,0,0,0,0
2125,L49304,L,299.2,308.9,1430,2.9506225616371293,117,0,0,0,0,0,0
2126,L49305,L,299.3,308.9,1258,0.6533713492860893,119,1,0,0,1,0,0
2127,L49306,L,299.3,309.0,1449,0.06150313300350718,121,0,0,0,0,0,0
2128,H31541,H,299.3,309.0,1425,-1.5736582102856609,123,0,0,0,0,0,0
2129,L49308,L,299.4,309.0,1800,-0.6306817301066312,128,0,0,0,0,0,0
2130,H31543,H,299.4,309.0,1607,1.8270761171684984,130,0,0,0,0,0,0
2131,L49310,L,299.4,309.0,1391,0.5430230377757772,135,0,0,0,0,0,0
2132,L49311,L,299.4,309.1,1432,-1.16235995829268,137,0,0,0,0,0,0
2133,L49312,L,299.4,309.0,1660,-1.0319483174168569,139,0,0,0,0,0,0
2134,H31547,H,299.3,309.0,1732,0.6333080199205777,141,0,0,0,0,0,0
2135,L49314,L,299.3,309.0,1473,0.7837829901619122,146,0,0,0,0,0,0
2136,L49315,L,299.3,309.0,1511,0.15178811514830773,148,0,0,0,0,0,0
2137,L49316,L,299.2,308.9,1588,-0.8915050118582778,150,0,0,0,0,0,0
2138,L49317,L,299.3,308.9,1623,-0.9416633352720559,152,0,0,0,0,0,0
2139,L49318,L,299.3,309.0,1734,0.7637196607964014,154,0,0,0,0,0,0
2140,L49319,L,299.3,309.0,1415,0.663403013968845,156,0,0,0,0,0,0
2141,L49320,L,299.3,309.0,1419,-0.5103017539135641,158,0,0,0,0,0,0
2142,M17001,M,299.3,308.9,1577,2.037741075506366,160,0,0,0,0,0,0
2143,L49322,L,299.3,308.9,1376,0.9041629663549801,163,0,0,0,0,0,0
2144,M17003,M,299.3,308.8,1442,0.05147146832075141,165,0,0,0,0,0,0
2145,L49324,L,299.4,308.9,1451,0.5831496965067996,168,0,0,0,0,0,0
2146,L49325,L,299.3,308.8,1550,-0.7109350475686768,170,0,0,0,0,0,0
2147,L49326,L,299.3,308.8,1647,-0.6306817301066312,172,0,0,0,0,0,0
2148,L49327,L,299.4,308.9,1550,-0.5905550713756088,174,0,0,0,0,0,0
2149,L49328,L,299.4,308.9,1583,-0.7811567003479657,176,0,0,0,0,0,0
2150,L49329,L,299.4,309.0,1613,-0.45011176581703016,178,0,0,0,0,0,0
2151,H31564,H,299.3,308.8,1636,1.1549545834238708,180,0,0,0,0,0,0
2152,M17011,M,299.3,308.7,1289,-1.16235995829268,185,0,0,0,0,0,0
2153,M17012,M,299.3,308.8,1648,0.5430230377757772,188,0,0,0,0,0,0
2154,H31567,H,299.3,308.8,1397,-1.5234998868718825,191,0,0,0,0,0,0
2155,M17014,M,299.3,308.9,1767,0.7737513254791571,196,0,0,0,0,0,0
2156,L49335,L,299.3,308.8,1341,0.15178811514830773,199,0,0,0,0,0,0
2157,M17016,M,299.4,308.9,1457,-2.025083121009664,201,0,0,0,0,0,0
2158,M17017,M,299.4,309.0,1939,0.9743846191342698,204,0,0,0,0,0,0
2159,M17018,M,299.5,309.0,1399,-0.8714416824927665,207,0,0,0,0,0,0
2160,M17019,M,299.5,309.0,1602,0.10162979173452956,210,0,0,0,0,0,0
2161,L49340,L,299.4,309.0,1507,0.05147146832075141,213,0,0,0,0,0,0
2162,L49341,L,299.4,309.1,1464,0.21197810324484165,215,0,0,0,0,0,0
2163,L49342,L,299.5,309.1,1336,-0.018750184458538297,217,0,0,0,0,0,0
2164,L49343,L,299.6,309.2,1422,-0.32973178962396227,219,0,0,0,0,0,0
2165,L49344,L,299.6,309.2,1540,0.7837829901619122,221,0,0,0,0,0,0
2166,L49345,L,299.5,309.1,1476,-1.6639431924304617,223,0,0,0,0,0,0
2167,M17026,M,299.6,309.2,1867,0.13172478578279617,225,1,1,0,0,0,0
2168,H31581,H,299.6,309.1,1588,0.9543212897687582,0,0,0,0,0,0,0
2169,M17028,M,299.5,309.1,1420,0.9242262957204916,5,0,0,0,0,0,0
2170,L49349,L,299.5,309.1,1415,0.3323580794379088,8,0,0,0,0,0,0
2171,M17030,M,299.4,309.1,1500,0.4627697203137324,10,0,0,0,0,0,0
2172,L49351,L,299.5,309.1,1502,-1.704069851161484,13,0,0,0,0,0,0
2173,L49352,L,299.5,309.2,1816,0.1618197798310635,15,0,0,0,0,0,0
2174,M17033,M,299.5,309.2,1495,-0.6607767241548985,17,0,0,0,0,0,0
2175,L49354,L,299.6,309.2,1572,-0.40998510708600777,20,0,0,0,0,0,0
2176,M17035,M,299.5,309.2,1590,0.8339413135756903,22,0,0,0,0,0,0
2177,M17036,M,299.6,309.3,1387,0.7737513254791571,25,0,0,0,0,0,0
2178,M17037,M,299.6,309.2,1393,-0.26954180152742907,28,0,0,0,0,0,0
2179,L49358,L,299.6,309.2,1602,-0.6708083888376544,31,0,0,0,0,0,0
2180,L49359,L,299.6,309.2,1601,-0.3698584483549854,33,0,0,0,0,0,0
2181,H31594,H,299.6,309.2,1597,0.4326747262654651,35,0,0,0,0,0,0
2182,H31595,H,299.5,309.1,1548,2.1882160457477005,40,0,0,0,0,0,0
2183,M17042,M,299.5,309.2,1314,-0.018750184458538297,45,0,0,0,0,0,0
2184,M17043,M,299.6,309.3,1577,0.3423897441206646,48,0,0,0,0,0,0
2185,L49364,L,299.8,309.4,1475,-0.7610933709824549,51,0,0,0,0,0,0
2186,L49365,L,299.8,309.4,1630,0.2922314207068864,53,0,0,0,0,0,0
2187,L49366,L,299.7,309.4,1445,0.7436563314308898,55,0,0,0,0,0,0
2188,M17047,M,299.8,309.4,1439,0.4126113968999543,57,0,0,0,0,0,0
2189,L49368,L,299.7,309.3,1420,0.1618197798310635,60,0,0,0,0,0,0
2190,H31603,H,299.7,309.2,1554,0.4326747262654651,62,0,0,0,0,0,0
2191,M17050,M,299.6,309.1,1471,-0.640713394789387,67,0,0,0,0,0,0
2192,L49371,L,299.6,309.0,1648,0.8840996369894685,70,0,0,0,0,0,0
2193,L49372,L,299.6,309.0,1472,0.2922314207068864,72,0,0,0,0,0,0
2194,M17053,M,299.5,308.9,1448,-0.4701750951825417,74,0,0,0,0,0,0
2195,M17054,M,299.6,308.9,1568,-0.9216000059065448,77,0,0,0,0,0,0
2196,L49375,L,299.6,308.9,1613,-0.46014343049978595,80,0,0,0,0,0,0
2197,M17056,M,299.7,308.9,1551,0.9242262957204916,82,0,0,0,0,0,0
2198,L49377,L,299.7,309.0,1412,0.10162979173452956,85,0,0,0,0,0,0
2199,M17058,M,299.7,308.9,1478,1.807012787802987,87,0,0,0,0,0,0
2200,M17059,M,299.8,309.1,1268,-0.44008010113427437,90,0,0,0,0,0,0
2201,L49380,L,299.8,309.1,1546,-0.38992177772049624,93,0,0,0,0,0,0
2202,L49381,L,299.8,309.0,1567,-0.43004843645151863,95,0,0,0,0,0,0
2203,M17062,M,299.9,309.2,1548,-0.9216000059065448,97,0,0,0,0,0,0
2204,L49383,L,299.8,309.0,1614,0.6132446905550669,100,0,0,0,0,0,0
2205,M17064,M,299.7,309.1,1352,-0.5403967479618307,102,0,0,0,0,0,0
2206,L49385,L,299.9,309.2,1624,1.205112906837649,105,0,0,0,0,0,0
2207,L49386,L,299.9,309.2,1436,-0.24947847216191754,107,0,0,0,0,0,0
2208,L49387,L,299.8,309.2,1591,0.2621364266586198,109,0,0,0,0,0,0
2209,H31622,H,299.8,309.2,1435,0.9442896250860024,111,0,0,0,0,0,0
2210,L49389,L,299.8,309.3,1386,1.4157778651755175,116,0,0,0,0,0,0
2211,L49390,L,299.7,309.2,1401,2.4089126687683247,118,0,0,0,0,0,0
2212,M17071,M,299.6,309.0,1245,0.0013131449069732513,120,0,0,0,0,0,0
2213,L49392,L,299.7,309.1,1475,-0.05887684318956068,123,0,0,0,0,0,0
2214,L49393,L,299.7,309.1,1473,0.4828330496792433,125,0,0,0,0,0,0
2215,H31628,H,299.7,309.2,1355,0.964352954451514,127,0,0,0,0,0,0
2216,H31629,H,299.7,309.2,1468,-0.9216000059065448,132,0,0,0,0,0,0
2217,L49396,L,299.7,309.2,1645,1.5361578413685846,137,0,0,0,0,0,0
2218,L49397,L,299.7,309.1,1347,-0.6507450594721428,139,0,0,0,0,0,0
2219,L49398,L,299.7,309.1,1713,0.8439729782584461,141,0,0,0,0,0,0
2220,M17079,M,299.6,309.1,1435,-1.3930882459960594,143,0,0,0,0,0,0
2221,M17080,M,299.6,309.0,1736,2.0477727401891217,146,0,0,0,0,0,0
2222,L49401,L,299.6,309.0,1372,-0.7009033828859209,149,0,0,0,0,0,0
2223,L49402,L,299.7,309.0,1605,0.8540046429412019,151,0,0,0,0,0,0
2224,L49403,L,299.6,309.0,1413,-0.811251694396233,153,0,0,0,0,0,0
2225,M17084,M,299.7,309.0,1645,0.9041629663549801,155,0,0,0,0,0,0
2226,M17085,M,299.7,309.0,1465,-1.2225499463892138,158,0,0,0,0,0,0
2227,M17086,M,299.6,308.9,1685,-1.9648931329131307,161,0,0,0,0,0,0
2228,L49407,L,299.5,308.8,1965,0.18188310919657433,164,0,0,0,0,0,0
2229,H31642,H,299.4,308.6,1542,-0.9216000059065448,166,0,0,0,0,0,0
2230,L49409,L,299.4,308.7,1681,0.5731180318240445,171,0,0,0,0,0,0
2231,L49410,L,299.5,308.7,1446,1.6465061528788967,173,0,0,0,0,0,0
2232,L49411,L,299.4,308.6,1415,-0.9516949999548118,175,0,0,0,0,0,0
2233,L49412,L,299.5,308.6,1672,-2.707236319437047,177,0,0,0,0,0,0
2234,L49413,L,299.5,308.7,2549,0.05147146832075141,179,1,0,0,1,0,0
2235,L49414,L,299.4,308.6,1492,0.2721680913413756,181,0,0,0,0,0,0
2236,M17095,M,299.4,308.6,1455,0.312294750072398,183,0,0,0,0,0,0
2237,M17096,M,299.3,308.5,1422,1.0646696012790704,186,0,0,0,0,0,0
2238,L49417,L,299.3,308.6,1403,0.964352954451514,189,0,0,0,0,0,0
2239,L49418,L,299.3,308.6,1474,1.0044796131825364,191,0,0,0,0,0,0
2240,L49419,L,299.2,308.6,1381,0.4728013849964882,193,0,0,0,0,0,0
2241,L49420,L,299.2,308.5,1457,-1.112201634878902,195,0,0,0,0,0,0
2242,L49421,L,299.2,308.4,1711,-1.1021699701961463,197,0,0,0,0,0,0
2243,L49422,L,299.2,308.4,1667,-0.5002700892308083,199,0,0,0,0,0,0
2244,L49423,L,299.2,308.4,1465,-0.24947847216191754,201,0,0,0,0,0,0
2245,M17104,M,299.3,308.4,1542,0.23204143261035248,203,1,1,0,0,0,0
2246,M17105,M,299.3,308.4,1438,0.7436563314308898,0,0,0,0,0,0,0
2247,L49426,L,299.3,308.4,1406,0.8540046429412019,3,0,0,0,0,0,0
2248,M17107,M,299.2,308.4,1396,2.0678360695546334,5,0,0,0,0,0,0
2249,M17108,M,299.3,308.5,1304,0.6533713492860893,8,0,0,0,0,0,0
2250,L49429,L,299.2,308.5,1442,0.8740679723067134,11,0,0,0,0,0,0
2251,M17110,M,299.2,308.4,1396,0.3423897441206646,13,0,0,0,0,0,0
2252,H31665,H,299.1,308.3,1424,0.28219975602413067,16,0,0,0,0,0,0
2253,H31666,H,299.1,308.3,1451,1.4157778651755175,21,0,0,0,0,0,0
2254,L49433,L,299.2,308.4,1386,0.6934980080171117,26,0,0,0,0,0,0
2255,L49434,L,299.1,308.3,1325,-0.6306817301066312,28,0,0,0,0,0,0
2256,L49435,L,299.1,308.3,1559,-0.1892884840653836,30,0,0,0,0,0,0
2257,L49436,L,299.1,308.3,1489,-1.4833732281408603,32,0,0,0,0,0,0
2258,L49437,L,299.1,308.3,1892,2.037741075506366,34,0,0,0,0,0,0
2259,L49438,L,299.1,308.2,1319,1.2352079008859156,36,0,0,0,0,0,0
2260,L49439,L,299.1,308.3,1431,-0.34979511898947385,38,0,0,0,0,0,0
2261,H31674,H,299.1,308.3,1521,0.5229597084102664,40,0,0,0,0,0,0
2262,M17121,M,299.1,308.2,1435,0.24207309729310825,45,0,0,0,0,0,0
2263,L49442,L,299.1,308.3,1533,0.3022630853896422,48,0,0,0,0,0,0
2264,M17123,M,299.2,308.4,1529,0.3524214088034203,50,0,0,0,0,0,0
2265,M17124,M,299.2,308.4,1415,1.1248595893756042,53,0,0,0,0,0,0
2266,M17125,M,299.2,308.4,1330,2.0678360695546334,56,0,0,0,0,0,0
2267,L49446,L,299.2,308.5,1381,1.2452395655686714,59,0,0,0,0,0,0
2268,L49447,L,299.2,308.5,1370,0.663403013968845,61,0,0,0,0,0,0
2269,L49448,L,299.2,308.5,1438,0.8239096488929353,63,0,0,0,0,0,0
2270,L49449,L,299.3,308.6,1314,0.8138779842101795,65,0,0,0,0,0,0
2271,L49450,L,299.3,308.6,1437,-1.3930882459960594,67,0,0,0,0,0,0
2272,L49451,L,299.2,308.5,1821,1.2151445715204048,69,0,0,0,0,0,0
2273,M17132,M,299.3,308.6,1448,-0.7309983769341876,71,0,0,0,0,0,0
2274,L49453,L,299.3,308.5,1589,-0.6306817301066312,74,0,0,0,0,0,0
2275,L49454,L,299.3,308.6,1520,-0.29963679557569567,76,0,0,0,0,0,0
2276,L49455,L,299.3,308.6,1605,1.4258095298582731,78,0,0,0,0,0,0
2277,L49456,L,299.3,308.7,1393,0.4427063909482209,80,0,0,0,0,0,0
2278,H31691,H,299.3,308.7,1408,-0.44008010113427437,82,0,0,0,0,0,0
2279,M17138,M,299.3,308.7,1459,-0.09900350192058306,87,0,0,0,0,0,0
2280,L49459,L,299.4,308.7,1525,1.7066961409754307,90,0,0,0,0,0,0
2281,L49460,L,299.4,308.8,1390,-0.10903516660333884,92,0,0,0,0,0,0
2282,L49461,L,299.3,308.7,1536,0.7637196607964014,94,0,0,0,0,0,0
2283,L49462,L,299.4,308.7,1459,1.1148279246928485,96,0,0,0,0,0,0
2284,L49463,L,299.2,308.5,1387,1.3455562123962277,98,0,0,0,0,0,0
2285,L49464,L,299.2,308.5,1378,1.676601146927164,100,0,0,0,0,0,0
2286,L49465,L,299.4,308.7,1381,2.0578044048718778,102,0,0,0,0,0,0
2287,M17146,M,299.4,308.7,1289,-1.32286659321677,104,0,0,0,0,0,0
2288,L49467,L,299.4,308.6,1746,-0.08897183723782728,107,0,0,0,0,0,0
2289,M17148,M,299.4,308.6,1541,-0.21938347811365091,109,0,0,0,0,0,0
2290,L49469,L,299.4,308.7,1504,1.1950812421548933,112,0,0,0,0,0,0
2291,M17150,M,299.5,308.7,1321,-1.9147348094993524,114,0,0,0,0,0,0
2292,M17151,M,299.5,308.8,1886,1.3254928830307169,117,0,0,0,0,0,0
2293,L49472,L,299.6,308.9,1422,-0.16922515469987276,120,0,0,0,0,0,0
2294,L49473,L,299.5,308.9,1520,-0.7410300416169433,122,0,0,0,0,0,0
2295,L49474,L,299.4,308.8,1627,-0.27957346621018414,124,0,0,0,0,0,0
2296,L49475,L,299.4,308.7,1512,0.2721680913413756,126,0,0,0,0,0,0
2297,L49476,L,299.4,308.7,1553,-1.403119910678815,128,0,0,0,0,0,0
2298,L49477,L,299.3,308.7,1802,-0.23944680747916175,130,0,0,0,0,0,0
2299,L49478,L,299.3,308.6,1482,2.298564357258013,132,0,0,0,0,0,0
2300,L49479,L,299.4,308.7,1446,1.0546379365963146,134,1,0,0,1,0,0
2301,L49480,L,299.3,308.6,1371,-0.43004843645151863,136,0,0,0,0,0,0
2302,M17161,M,299.2,308.6,1586,-0.018750184458538297,138,0,0,0,0,0,0
2303,L49482,L,299.2,308.5,1515,1.3656195417617392,141,0,0,0,0,0,0
2304,L49483,L,299.2,308.5,1374,-0.018750184458538297,143,0,0,0,0,0,0
2305,L49484,L,299.1,308.5,1455,0.7536879961136456,145,0,0,0,0,0,0
2306,H31719,H,299.2,308.5,1342,1.7869494584374754,147,0,0,0,0,0,0
2307,L49486,L,299.1,308.6,1260,-0.6507450594721428,152,0,0,0,0,0,0
2308,H31721,H,299.0,308.5,1623,1.556221170734096,154,0,0,0,0,0,0
2309,L49488,L,299.1,308.5,1371,-0.8614100178100111,159,0,0,0,0,0,0
2310,L49489,L,299.1,308.6,1611,0.7536879961136456,161,0,0,0,0,0,0
2311,M17170,M,299.0,308.4,1535,-0.14916182533436123,163,0,0,0,0,0,0
2312,M17171,M,299.1,308.6,1491,-0.37989011303774045,166,0,0,0,0,0,0
2313,M17172,M,299.1,308.6,1441,-1.3429299225822813,169,0,0,0,0,0,0
2314,M17173,M,299.1,308.8,1725,0.723593002065379,172,0,0,0,0,0,0
2315,L49494,L,299.2,308.9,1368,-0.20935181343089515,175,0,0,0,0,0,0
2316,L49495,L,299.2,308.9,1526,-0.07894017255507152,177,0,0,0,0,0,0
2317,L49496,L,299.2,308.8,1542,-0.8915050118582778,179,0,0,0,0,0,0
2318,L49497,L,299.2,308.8,1605,1.1449229187411152,181,0,0,0,0,0,0
2319,L49498,L,299.2,308.8,1405,-0.6507450594721428,183,0,0,0,0,0,0
2320,M17179,M,299.2,308.8,1700,-0.08897183723782728,185,0,0,0,0,0,0
2321,H31734,H,299.2,308.8,1440,1.255271230251427,188,0,0,0,0,0,0
2322,M17181,M,299.2,308.8,1314,0.1919147738793301,193,0,0,0,0,0,0
2323,L49502,L,299.2,308.7,1514,0.7035296726998674,196,0,0,0,0,0,0
2324,M17183,M,299.2,308.7,1401,-1.0118849880513456,198,0,0,0,0,0,0
2325,L49504,L,299.3,308.8,1636,-0.6106184007411204,201,0,0,0,0,0,0
2326,L49505,L,299.3,308.8,1603,1.265302894934183,203,0,0,0,0,0,0
2327,M17186,M,299.4,308.7,1487,1.034574607230803,205,0,0,0,0,0,0
2328,M17187,M,299.3,308.7,1420,-0.3698584483549854,208,0,0,0,0,0,0
2329,L49508,L,299.3,308.7,1579,0.05147146832075141,211,0,0,0,0,0,0
2330,L49509,L,299.3,308.7,1484,0.9342579604032467,213,0,0,0,0,0,0
2331,M17190,M,299.3,308.7,1390,1.3656195417617392,215,0,0,0,0,0,0
2332,L49511,L,299.3,308.6,1384,1.0446062719135587,218,1,0,0,0,1,0
2333,L49512,L,299.2,308.5,1378,0.5229597084102664,220,1,0,0,0,1,0
2334,L49513,L,299.2,308.5,1445,0.3524214088034203,222,0,0,0,0,0,0
2335,L49514,L,299.2,308.4,1445,-0.05887684318956068,224,0,0,0,0,0,0
2336,L49515,L,299.2,308.4,1509,0.6834663433343559,0,0,0,0,0,0,0
2337,L49516,L,299.2,308.4,1434,-1.6137848690166836,2,0,0,0,0,0,0
2338,L49517,L,299.2,308.4,1877,-1.2024866170237025,4,0,0,0,0,0,0
2339,L49518,L,299.3,308.3,1651,0.13172478578279617,6,0,0,0,0,0,0
2340,L49519,L,299.2,308.2,1466,0.07153479768626296,8,0,0,0,0,0,0
